0.8726535872866361,4.995016105149242e-05
0.8535544180468791,0.001831951814526162
0.7563486805324647,0.002503120853248018
0.8227138239842163,0.0018367831458622962
0.8808657937855296,4.861679978364546e-05
0.5573435675942711,0.10776898445615897
0.8373927317809876,0.0024353234467194567
0.4376901108348139,0.1915853879322632
0.44416934062120567,0.1972983091568468
0.8737179418509267,4.7869350132285265e-05
0.7886357372148379,0.0001250208365188632
0.7589766710199197,0.013170611855294062
0.8694434540436842,5.0722397270790856e-05
0.08870683158532884,0.0708205723271314
0.7588391882564044,0.013153268564206528
0.8763460070265918,4.9704198010175006e-05
0.8384659849865428,5.223877018135982e-05
0.6864062375087301,0.027091046268241166
0.4131550900378588,0.17071014839096244
0.8364287894062961,0.0015485288239110032
0.8126600918852394,0.0015006958875619465
0.8527601374165569,5.146830107005073e-05
